temperature_2_m_above_gnd,relative_humidity_2_m_above_gnd,mean_sea_level_pressure_MSL,total_precipitation_sfc,snowfall_amount_sfc,total_cloud_cover_sfc,high_cloud_cover_high_cld_lay,medium_cloud_cover_mid_cld_lay,low_cloud_cover_low_cld_lay,shortwave_radiation_backwards_sfc,wind_speed_10_m_above_gnd,wind_direction_10_m_above_gnd,wind_speed_80_m_above_gnd,wind_direction_80_m_above_gnd,wind_speed_900_mb,wind_direction_900_mb,wind_gust_10_m_above_gnd,angle_of_incidence,zenith,azimuth,generated_power_kw
7.55,69,1032.5,0.0,0.0,0.0,0,0,0,0.0,7.24,206.57,5.62,39.81,3.71,209.05,8.28,67.554289,85.026725,117.0695,1092.8883
9.02,65,1033.0,0.0,0.0,0.0,0,0,0,69.42,7.1,210.47,4.51,61.39,3.08,200.56,9.0,53.358085,75.600798,127.94293,1870.48
12.41,60,1032.3,0.0,0.0,0.0,0,0,0,234.07,3.22,206.57,2.88,90.0,1.44,180.0,3.96,39.282615,67.488844,140.42441,2319.5222
15.58,54,1031.8,0.0,0.0,0.0,0,0,0,372.91,3.83,41.19,4.61,51.34,4.33,48.37,4.68,25.850734,61.423863,154.84307,2568.7744
17.19,51,1031.4,0.0,0.0,0.0,0,0,0,476.15,6.3,30.96,6.64,40.6,6.41,38.16,6.12,15.187906,58.097601,170.98981,2643.3625
19.46,31,1031.1,0.0,0.0,0.0,0,0,0,539.34,9.83,23.75,9.34,27.55,9.34,27.55,7.56,14.739394,57.997404,187.87961,2472.8327
19.65,33,1031.0,0.0,0.0,0.0,0,0,0,542.01,9.98,25.64,9.98,25.64,9.66,26.57,8.64,25.015378,61.139597,204.10432,2098.9661
19.71,34,1031.0,0.0,0.0,0.0,0,0,0,491.28,7.9,30.07,8.09,32.28,8.09,32.28,7.92,38.364295,67.059188,218.63552,549.81833
19.52,35,1030.0,0.0,0.0,0.0,0,0,0,391.6,7.2,36.87,7.65,41.19,7.42,39.09,7.2,52.413057,75.069043,231.21983,15.31717
7.79,36,1031.1,0.0,0.0,0.0,0,0,0,0.0,9.9,199.09,4.39,214.99,10.59,197.82,4.32,81.925788,95.748376,107.46698,160.22743
7.53,33,1031.5,0.0,0.0,0.0,0,0,0,0.0,9.5,204.62,4.39,214.99,9.5,204.62,5.04,67.579188,85.233591,117.25596,1094.4347
8.59,34,1031.6,0.0,0.0,0.0,0,0,0,69.42,7.79,213.69,5.12,230.71,8.94,220.1,6.12,53.414592,75.834749,128.10898,1903.3239
11.43,33,1031.3,0.0,0.0,0.0,0,0,0,237.63,6.12,208.07,6.64,229.4,5.69,214.7,2.52,39.373732,67.744057,140.55924,2366.2903
15.07,28,1030.2,0.0,0.0,0.0,0,0,0,379.14,3.6,233.13,4.61,231.34,4.2,239.04,2.16,25.99883,61.697546,154.92847,2567.7933
17.63,28,1029.3,0.0,0.0,0.0,0,0,0,484.16,1.44,270.0,1.48,255.96,1.48,255.96,1.44,15.434044,58.380831,171.00605,2607.4288
20.28,21,1028.4,0.0,0.0,0.0,0,0,0,544.68,8.71,172.87,9.89,169.51,9.11,170.91,6.48,14.972538,58.275994,187.81857,2471.6639
21.1,19,1027.3,0.0,0.0,0.0,0,0,0,547.35,10.04,165.47,11.53,165.53,10.74,166.43,7.92,25.131459,61.399952,203.97712,2098.9036
21.31,19,1026.9,0.0,0.0,0.0,0,0,0,496.62,11.18,165.07,13.1,164.05,11.97,164.29,9.36,38.417116,67.293871,218.4636,523.50056
20.79,20,1026.4,0.0,0.0,0.0,0,0,0,396.05,11.73,162.12,14.24,163.86,12.41,163.14,9.72,52.429319,75.277084,231.02153,17.416111
7.5,30,1027.3,0.0,0.0,0.0,0,0,0,0.0,11.62,196.19,12.43,202.11,13.8,195.12,9.36,81.948717,95.961768,107.6636,148.77778
7.33,28,1027.3,0.0,0.0,0.0,0,0,0,0.0,11.38,198.43,11.92,208.89,13.21,197.45,9.0,67.607313,85.438786,117.43651,1058.2073
8.82,27,1027.2,0.0,0.0,0.0,0,0,0,66.75,9.45,197.74,10.59,215.31,11.73,197.88,7.92,53.474733,76.06705,128.26888,1944.2381
11.66,27,1027.3,0.0,0.0,0.0,0,0,0,235.85,7.63,199.29,9.22,218.66,7.17,197.53,5.04,39.468344,67.996826,140.68782,2385.9316
15.13,25,1025.8,0.0,0.0,0.0,0,0,0,377.36,5.48,203.2,5.32,208.3,5.15,204.78,2.88,26.149631,61.967786,155.00803,2601.5933
17.67,22,1025.3,0.0,0.0,0.0,0,0,0,482.38,3.32,192.53,3.32,192.53,2.97,194.04,1.8,15.678682,58.659616,171.01762,2666.1872
20.28,24,1024.2,0.0,0.0,0.0,0,0,0,535.78,1.8,126.87,2.31,128.66,2.04,135.0,4.68,15.201332,58.549385,187.75466,2500.4902
21.06,21,1023.5,0.0,0.0,0.0,0,0,0,539.34,3.76,106.7,4.83,116.57,4.83,116.57,6.84,25.244709,61.654715,203.84877,2090.3642
21.21,19,1023.3,0.0,0.0,0.0,0,0,0,489.5,5.9,127.57,7.9,136.85,7.64,135.0,9.0,38.46713,67.522833,218.29176,554.48818
20.34,21,1022.8,0.0,0.0,0.0,0,0,0,389.82,6.37,132.71,8.21,142.13,7.7,142.59,11.52,52.442675,75.479393,230.82401,20.071111
7.42,33,1024.8,0.0,0.0,0.0,0,0,0,0.0,14.11,185.86,21.54,189.62,18.42,184.48,15.48,81.973467,96.173165,107.85593,133.03556
7.0,35,1025.4,0.0,0.0,0.0,0,0,0,0.0,13.76,186.01,19.77,190.49,18.06,184.57,14.04,67.638567,85.642185,117.61111,1028.9506
7.88,39,1025.6,0.0,0.0,0.0,0,0,0,63.19,12.37,188.37,17.73,192.91,15.58,186.63,12.24,53.538415,76.297627,128.42264,1889.7278
11.31,37,1025.6,0.0,0.0,0.0,0,0,0,230.51,9.11,189.09,16.39,188.84,9.06,186.84,11.52,39.566311,68.247094,140.81023,2360.8703
15.11,31,1024.3,0.0,0.0,0.0,0,0,0,372.91,9.53,190.89,10.14,186.12,9.83,188.43,8.64,26.302945,62.234548,155.08184,2610.6869
17.13,27,1023.5,0.0,0.0,0.0,0,0,0,477.93,6.64,192.53,6.57,189.46,6.57,189.46,5.04,15.921867,58.933945,171.02461,2645.2719
18.18,29,1023.8,0.0,0.0,0.0,0,0,0,526.88,14.4,180.0,15.84,180.0,14.76,180.0,12.24,15.426035,58.817577,187.68788,2491.1983
18.92,27,1023.2,0.0,0.0,0.0,0,0,0,530.44,10.11,175.91,11.18,176.31,10.5,174.09,8.28,25.355079,61.903882,203.71926,2068.3786
19.17,26,1023.2,0.0,0.0,0.0,0,0,0,479.71,7.63,160.71,8.65,163.07,8.31,162.35,7.2,38.514279,67.746058,218.11999,575.61333
18.79,27,1022.9,0.0,0.0,0.0,0,0,0,380.92,5.8,150.26,7.09,156.04,6.76,154.8,6.48,52.336978,75.602261,230.53379,28.548023
16.67,38,1029.7,0.0,0.0,4.8,16,0,0,525.99,13.72,4.51,14.15,7.31,13.44,7.7,12.6,15.646211,59.080388,187.61833,2331.8964
16.53,41,1029.6,0.0,0.0,4.2,14,0,0,527.77,15.99,7.77,16.81,9.87,15.75,10.54,15.48,25.462358,62.14729,203.58869,1597.3989
16.64,40,1029.5,0.0,0.0,6.3,21,0,0,479.71,14.92,19.75,15.6,18.85,14.8,18.43,14.76,38.558463,67.963409,217.94839,618.6294
16.26,41,1029.0,0.0,0.0,5.1,17,0,0,385.37,12.73,28.74,13.28,32.83,12.59,30.96,13.68,52.461376,75.867172,230.43217,63.68121
4.56,93,1033.3,0.0,0.0,0.0,0,0,0,0.0,16.6,183.73,34.11,172.72,21.27,182.91,28.44,81.917133,96.503626,108.29898,119.54096
4.36,94,1033.8,0.0,0.0,0.0,0,0,0,0.0,15.91,185.19,32.14,175.5,21.97,181.88,25.2,67.7104,86.043398,117.94223,863.31917
6.57,92,1033.4,0.0,0.0,0.0,0,0,0,55.18,15.16,184.09,27.36,179.25,18.01,182.29,22.32,53.675977,76.753049,128.71157,1861.7097
10.08,77,1032.4,0.0,0.0,0.0,0,0,0,218.05,15.88,176.1,20.99,174.09,17.37,174.05,17.64,39.771628,68.73949,141.03641,2339.4042
12.95,61,1031.7,0.0,0.0,0.0,0,0,0,357.78,15.68,170.75,19.0,170.18,17.16,170.34,14.76,26.615948,62.756959,155.21225,2547.7544
14.84,53,1030.9,0.0,0.0,0.0,0,0,0,461.02,15.38,163.69,17.9,164.85,16.42,164.74,15.12,16.402222,59.46855,171.02501,2589.4285
15.74,48,1030.6,0.0,0.0,0.0,0,0,0,519.76,11.18,146.82,12.78,147.65,11.79,148.74,10.08,15.861783,59.337728,187.54605,2443.0534
16.86,44,1029.5,0.0,0.0,0.0,0,0,0,522.43,7.42,129.09,8.16,131.42,7.9,133.15,9.0,25.566424,62.38486,203.45711,2017.5975
17.5,40,1029.5,0.0,0.0,0.0,0,0,0,472.59,4.68,90.0,4.32,90.0,4.32,90.0,7.2,38.59961,68.174814,217.77702,573.55889
17.36,41,1028.3,0.0,0.0,0.0,0,0,0,373.8,6.13,49.76,6.11,45.0,6.11,45.0,6.84,52.465532,76.051707,230.2372,27.892778
5.07,65,1028.8,0.0,0.0,0.0,0,0,0,0.0,11.72,190.62,12.18,198.97,14.51,187.13,8.64,81.83593,96.622456,108.54964,105.49856
4.88,61,1029.0,0.0,0.0,0.0,0,0,0,0.0,10.74,193.57,10.31,204.78,13.2,191.0,7.56,67.750952,86.241173,118.09869,850.73685
6.12,55,1028.7,0.0,0.0,0.0,0,0,0,54.29,9.26,193.5,8.4,210.96,11.01,191.31,6.12,53.749642,76.977689,128.84674,1871.3233
9.18,49,1028.1,0.0,0.0,0.0,0,0,0,218.05,6.29,193.24,7.97,198.43,5.86,190.62,2.52,39.878663,68.981419,141.14027,2341.9081
12.57,41,1026.6,0.0,0.0,0.0,0,0,0,358.67,4.8,192.99,5.15,192.09,4.8,192.99,2.88,26.77519,63.01243,155.26898,2558.9606
14.77,35,1025.4,0.0,0.0,0.0,0,0,0,463.69,3.98,185.19,4.32,180.0,3.96,180.0,3.24,16.639182,59.728682,171.01857,2611.7934
17.19,33,1025.3,0.0,0.0,0.0,0,0,0,517.09,1.3,213.69,1.14,198.43,1.14,198.43,1.44,16.072865,59.589567,187.4711,2470.7916
17.93,31,1024.1,0.0,0.0,0.0,0,0,0,520.65,0.0,180.0,0.36,90.0,0.36,90.0,3.24,25.667209,62.616562,203.32454,2062.0588
18.17,30,1023.5,0.0,0.0,0.0,0,0,0,469.92,1.02,45.0,1.84,78.69,1.94,68.2,6.12,38.637664,68.38024,217.60591,591.26963
17.9,32,1023.1,0.0,0.0,0.0,0,0,0,371.13,2.9,29.74,3.6,53.13,3.6,53.13,6.84,52.467562,76.230908,230.04393,25.258611
4.82,85,1025.7,0.0,0.0,0.0,0,0,0,0.0,5.5,238.39,10.09,325.18,6.76,244.8,6.84,81.52335,96.559095,108.94632,99.902424
4.18,90,1026.5,0.0,0.0,0.0,0,0,0,0.0,6.37,222.71,7.9,329.93,7.7,232.59,6.48,67.794675,86.437133,118.24898,802.4675
5.0,86,1026.4,0.0,0.0,0.0,0,0,0,49.84,6.37,222.71,5.19,326.31,8.44,230.19,3.6,53.826406,77.200075,128.97563,1826.1867
8.67,69,1025.3,0.0,0.0,0.0,0,0,0,210.93,3.05,225.0,3.1,324.46,3.1,234.46,3.96,39.988368,69.220265,141.23793,2352.4367
12.19,56,1024.4,0.0,0.0,0.0,0,0,0,350.66,5.15,347.91,5.09,351.87,4.74,351.25,5.4,26.935843,63.263822,155.32007,2575.9782
13.75,51,1023.7,0.0,0.0,0.0,0,0,0,454.79,6.84,360.0,6.85,3.01,6.49,3.18,7.56,16.873354,59.983773,171.00774,2645.8714
15.16,39,1023.5,0.0,0.0,0.0,0,0,0,510.86,6.99,11.89,6.73,15.52,6.49,19.44,5.76,16.278882,59.83567,187.39355,2529.3766
15.78,38,1022.7,0.0,0.0,0.0,0,0,0,515.31,7.99,7.77,8.05,10.3,7.77,13.39,7.2,25.764473,62.842193,203.1911,2123.1317
15.96,37,1022.6,0.0,0.0,0.0,0,0,0,465.47,9.01,2.29,8.67,4.76,8.35,7.43,8.28,38.672525,68.579522,217.4352,591.59744
15.58,38,1022.4,0.0,0.0,0.0,0,0,0,368.46,9.03,4.57,9.06,6.84,8.76,9.46,9.0,52.466254,76.403809,229.85167,26.015485
2.81,94,1028.1,0.0,0.0,3.6,12,0,0,0.0,7.79,213.69,3.4,212.01,8.5,216.38,5.04,81.685404,96.858313,109.03287,101.91768
2.55,93,1028.4,0.0,0.0,4.8,16,0,0,0.0,8.5,216.38,6.13,220.24,9.45,220.36,6.84,67.841637,86.631405,118.39313,790.20158
4.18,79,1028.4,0.0,0.0,4.5,15,0,0,54.29,7.93,219.47,8.29,235.62,9.16,225.0,8.28,53.906162,77.420155,129.09833,1817.4116
8.05,61,1027.6,0.0,0.0,4.2,14,0,0,221.61,4.02,206.57,8.22,241.19,3.6,216.87,4.32,40.10061,69.456009,141.3295,2366.2103
11.25,48,1026.7,0.0,0.0,3.6,12,0,0,361.34,1.8,270.0,2.88,270.0,2.52,270.0,6.48,27.097793,63.511153,155.36564,2543.735
13.76,40,1026.3,0.0,0.0,2.1,7,0,0,464.58,5.09,351.87,5.51,348.69,5.09,351.87,7.2,17.105052,60.233876,170.99264,2673.1679
14.8,34,1025.8,0.0,0.0,0.3,1,0,0,515.31,10.18,8.13,10.31,12.09,9.69,15.07,10.44,16.480281,60.076104,187.31346,2547.4292
15.45,32,1025.6,0.0,0.0,0.3,1,0,0,520.65,10.95,9.46,10.95,9.46,10.59,9.78,11.52,25.85824,63.061807,203.05679,2104.9455
15.62,32,1025.9,0.0,0.0,2.1,7,0,0,473.48,11.25,7.35,11.25,7.35,10.54,7.85,11.88,38.704164,68.772691,217.26486,659.01694
15.19,33,1025.5,0.0,0.0,3.0,10,0,0,378.25,11.25,7.35,11.66,8.88,10.95,9.46,11.88,52.379977,76.519938,229.59298,56.975141
16.63,50,1027.0,0.0,0.0,0.0,0,0,0,496.62,2.62,15.95,2.41,26.57,2.41,26.57,2.52,16.67648,60.310636,187.23089,2082.9414
17.59,44,1026.5,0.0,0.0,0.0,0,0,0,501.96,4.51,28.61,3.89,33.69,4.2,30.96,3.6,25.948266,63.275201,202.92172,2020.9667
17.98,40,1026.5,0.0,0.0,0.0,0,0,0,453.01,6.44,26.57,6.61,29.36,6.61,29.36,4.32,38.73248,68.959586,217.09504,586.52722
17.5,44,1026.3,0.0,0.0,0.0,0,0,0,356.89,9.23,20.56,9.83,23.75,9.69,21.8,6.48,51.987286,76.436481,229.09289,31.918155
18.74,44,1029.4,0.0,0.0,5.4,18,0,0,491.28,8.29,2.49,7.95,5.19,7.59,5.44,8.28,26.034492,63.482339,202.78594,2003.9314
18.91,44,1029.0,0.0,0.0,3.9,13,0,0,446.78,9.0,360.0,8.64,360.0,8.29,2.49,9.36,38.757422,69.140167,216.92577,569.05
18.57,45,1028.9,0.0,0.0,0.0,0,0,0,351.55,10.09,357.95,10.09,357.95,9.36,360.0,9.36,52.209357,76.737536,229.09313,18.137215
7.52,83,1031.9,0.0,0.0,3.0,10,0,0,0.0,7.65,228.81,6.7,306.25,8.05,243.43,7.2,81.792071,97.438074,109.51242,66.180606
7.34,83,1032.3,0.0,0.0,3.3,11,0,0,0.0,8.94,229.9,8.12,282.8,9.34,242.45,8.28,68.003328,87.205748,118.78811,417.32928
8.4,77,1031.8,0.0,0.0,3.3,11,0,0,45.39,7.42,230.91,10.93,287.24,9.83,246.25,10.8,54.162192,78.065107,129.42879,1502.5198
11.84,64,1031.7,0.0,0.0,2.1,7,0,0,203.81,5.01,248.96,11.5,290.14,6.12,270.0,9.0,40.450761,70.142995,141.56752,1818.556
16.2,46,1030.5,0.0,0.0,1.5,5,0,0,339.98,8.71,299.74,10.0,300.26,8.89,301.76,11.52,27.588584,64.227048,155.46943,2192.0787
17.95,39,1029.7,0.0,0.0,2.1,7,0,0,440.55,13.9,306.57,15.58,303.69,14.19,305.71,19.08,17.781353,60.952537,170.92216,971.64265
2.13,71,1025.0,0.0,0.0,0.0,0,0,0,416.52,15.38,16.31,15.38,16.31,15.19,13.71,23.4,18.426587,61.621814,170.81508,2506.7527
3.89,42,1024.9,0.0,0.0,0.0,0,0,0,493.06,28.16,32.47,28.36,33.08,27.36,32.64,32.4,17.578719,61.392367,186.78285,1876.2017
4.73,41,1024.7,0.0,0.0,0.0,0,0,0,497.51,29.06,33.89,28.76,34.29,28.06,33.49,31.68,26.077066,64.226082,201.74939,553.48616
1.91,75,1031.3,0.0,0.0,0.0,0,0,0,184.23,9.83,351.57,9.78,353.66,10.09,357.95,14.4,40.94317,71.007729,141.80009,2317.0292
4.52,62,1030.4,0.0,0.0,3.6,12,0,0,319.51,8.83,348.23,8.91,345.96,8.83,348.23,15.48,28.246789,65.116871,155.53266,2162.045
0.5,45,1027.2,0.0,0.0,0.0,0,0,0,0.0,23.69,335.77,39.28,342.4,26.34,338.34,41.4,80.714075,97.478749,111.18303,36.312791
0.38,48,1027.4,0.0,0.0,0.0,0,0,0,0.0,23.84,334.98,39.28,342.4,26.61,336.9,40.32,68.427825,88.326196,119.40649,417.20592
1.34,49,1027.1,0.0,0.0,0.0,0,0,0,27.59,24.16,335.34,37.0,342.45,26.0,338.05,42.84,54.739896,79.276696,129.91969,151.47548
3.59,49,1027.6,0.0,0.0,0.0,0,0,0,173.55,25.17,343.38,32.06,347.68,25.67,345.38,39.24,41.19767,71.41622,141.88025,2097.1853
4.92,54,1027.1,0.0,0.0,0.0,0,0,0,310.61,28.24,348.98,34.16,352.13,28.41,351.25,37.08,28.573993,65.532178,155.53267,2661.0381
5.99,54,1026.1,0.0,0.0,0.0,0,0,0,412.96,30.19,351.77,35.5,353.6,30.86,352.63,43.92,19.036487,62.239099,170.67263,2548.8546
8.39,63,1024.6,0.0,0.0,0.0,0,0,0,473.48,29.91,357.24,34.93,358.82,30.25,358.64,38.52,18.053071,61.965484,186.4876,2371.286
5.75,90,1022.9,0.0,0.0,0.3,1,0,0,179.78,15.48,358.67,19.09,2.16,15.84,360.0,30.96,41.326515,71.614178,141.91138,951.56055
10.47,59,1024.0,0.0,0.0,0.0,0,0,0,320.4,13.78,33.27,14.69,36.03,13.68,35.36,14.76,38.818926,70.470081,215.43691,523.99333
10.17,59,1024.0,0.0,0.0,0.0,0,0,0,337.31,13.22,29.36,14.2,30.47,12.9,30.14,13.32,51.629581,77.627117,227.19312,21.341212
1.78,70,1035.3,0.0,0.0,0.0,0,0,0,169.99,8.59,213.02,6.48,180.0,8.94,220.1,6.12,41.586684,71.997011,141.95585,2342.0789
7.65,48,1033.3,0.0,0.0,0.0,0,0,0,313.28,3.4,212.01,4.02,206.57,4.61,218.66,4.32,29.058639,66.116153,155.49411,2586.6969
12.73,33,1032.3,0.0,0.0,0.0,0,0,0,420.97,0.8,26.57,0.51,45.0,0.51,45.0,3.24,19.607994,62.802178,170.49607,2612.9506
11.34,28,1032.9,0.0,0.0,0.0,0,0,0,478.82,4.9,17.1,4.83,26.57,4.83,26.57,4.32,18.474499,62.479178,186.17403,2447.4033
12.45,26,1032.6,0.0,0.0,0.0,0,0,0,485.05,7.42,22.83,7.41,29.05,7.41,29.05,6.48,26.662638,65.192609,201.39955,2089.78
12.73,28,1032.7,0.0,0.0,0.0,0,0,0,437.88,7.73,27.76,7.9,30.07,7.9,30.07,6.12,38.806557,70.583988,215.27631,508.2225
12.24,30,1032.4,0.0,0.0,0.0,0,0,0,342.65,7.1,30.47,7.49,35.22,7.29,32.91,6.12,51.473598,77.646581,226.92931,19.82037
3.56,15,1035.7,0.0,0.0,0.0,0,0,0,0.0,11.97,186.91,12.31,195.26,13.49,189.21,8.28,80.67598,97.929544,111.74951,53.66298
3.42,14,1036.0,0.0,0.0,0.0,0,0,0,0.0,12.02,188.62,14.33,191.59,14.21,188.75,9.36,68.779329,89.043709,119.68899,582.00056
4.06,14,1036.0,0.0,0.0,0.0,0,0,0,23.14,12.02,188.62,15.94,186.48,15.23,186.79,10.44,55.164653,80.017809,130.12033,1688.7714
6.83,16,1036.2,0.0,0.0,0.0,0,0,0,171.77,11.54,183.58,19.44,178.94,16.56,180.0,11.52,41.717689,72.181608,141.96918,2353.4418
10.69,18,1034.5,0.0,0.0,0.0,0,0,0,316.84,11.53,178.21,17.02,173.93,14.47,174.29,12.96,29.217762,66.299929,155.47108,2581.3196
13.24,14,1033.2,0.0,0.0,0.0,0,0,0,426.31,12.73,171.87,15.68,170.75,14.97,170.31,14.04,19.789092,62.977315,170.42986,2620.885
15.05,12,1032.7,0.0,0.0,0.0,0,0,0,481.49,9.9,160.91,12.41,163.14,11.73,162.12,7.92,18.602446,62.636742,186.06572,2506.2019
15.84,11,1032.1,0.0,0.0,0.0,0,0,0,488.61,9.51,150.52,12.07,153.43,11.59,154.23,10.08,26.699679,65.325905,201.25921,2100.7519
15.85,10,1031.9,0.0,0.0,0.0,0,0,0,443.22,8.44,140.19,10.69,147.38,9.89,146.89,12.24,38.790098,70.690794,215.11701,498.1537
14.97,11,1031.5,0.0,0.0,0.0,0,0,0,347.99,6.37,132.71,8.21,142.13,7.7,142.59,12.24,51.312269,77.658118,226.66592,23.680189
3.09,13,1032.9,0.0,0.0,0.0,0,0,0,0.0,11.9,183.47,12.65,184.9,14.04,180.0,8.64,80.661789,98.026319,111.8807,20.104701
3.02,14,1033.3,0.0,0.0,0.0,0,0,0,0.0,12.26,183.37,16.92,180.0,14.76,180.0,11.52,68.874325,89.2176,119.74325,471.34639
3.71,15,1033.0,0.0,0.0,0.0,0,0,0,20.47,11.57,185.36,17.67,183.5,14.78,182.79,11.52,55.274808,80.193901,130.15475,1606.2515
4.76,43,1032.0,0.0,0.0,0.0,0,0,0,0.0,7.59,185.44,4.02,206.57,9.37,182.2,3.24,68.971771,89.388771,119.7909,375.09685
4.93,46,1032.2,0.0,0.0,0.0,0,0,0,17.8,7.75,201.8,8.31,252.35,9.35,195.64,7.56,55.386305,80.366062,130.18283,804.91065
7.33,43,1032.3,0.0,0.0,0.0,0,0,0,150.41,6.29,203.63,10.44,270.0,5.82,201.8,6.84,41.980957,72.536991,141.97849,1239.0186
10.81,42,1031.0,0.0,0.0,0.0,0,0,0,284.8,3.6,270.0,3.98,275.19,3.24,270.0,14.4,29.531793,66.650985,155.41032,2408.6953
13.31,47,1029.7,0.0,0.0,0.0,0,0,0,387.15,7.7,307.41,7.93,309.47,7.15,310.91,14.4,20.137818,63.308716,170.28689,2450.7043
12.6,63,1029.3,0.0,0.0,0.0,0,0,0,442.33,11.57,354.64,11.9,356.53,11.52,360.0,15.48,18.840652,62.93142,185.84373,1614.9556
13.25,63,1028.9,0.0,0.0,0.0,0,0,0,450.34,10.82,356.19,11.18,356.31,10.8,360.0,15.48,26.759039,65.571444,200.97821,784.4
13.42,63,1028.3,0.0,0.0,0.0,0,0,0,318.62,9.06,353.16,9.47,351.25,9.03,355.43,14.4,50.983375,77.664208,226.14758,36.011322
4.33,80,1032.0,0.0,0.0,0.0,0,0,0,0.0,9.5,217.3,4.8,257.01,11.02,218.37,5.76,80.688876,98.246462,112.09008,26.493421
4.09,80,1032.2,0.0,0.0,0.0,0,0,0,0.0,9.59,214.29,5.99,237.26,11.59,216.16,6.84,69.071528,89.55708,119.83198,473.82944
4.54,77,1032.2,0.0,0.0,0.0,0,0,0,16.91,9.66,206.57,10.46,220.82,11.75,207.35,8.28,55.499021,80.5342,130.20463,1511.5403
7.24,68,1032.4,0.0,0.0,0.0,0,0,0,149.52,8.83,191.77,12.77,201.5,8.12,192.8,7.92,42.112858,72.70742,141.97444,2171.5436
11.36,55,1031.0,0.0,0.0,0.0,0,0,0,293.7,8.29,182.49,9.73,182.12,7.92,180.0,8.28,29.686173,66.817879,155.37259,2412.5314
13.87,41,1030.4,0.0,0.0,0.0,0,0,0,389.82,9.42,186.58,10.18,188.13,9.42,186.58,9.36,20.304585,63.464589,170.21023,2456.7128
15.19,41,1028.2,0.0,0.0,0.0,0,0,0,448.56,2.9,352.87,2.55,351.87,2.19,350.54,7.2,18.949999,63.068168,185.73024,1982.4153
16.05,37,1028.2,0.0,0.0,0.0,0,0,0,456.57,3.42,341.57,3.08,339.44,2.97,345.96,7.2,26.780953,65.68338,200.83783,960.14361
16.32,35,1028.1,0.0,0.0,0.0,0,0,0,413.85,3.42,341.57,3.08,339.44,2.97,345.96,7.92,38.716437,70.969223,214.64698,449.60972
16.1,36,1028.3,0.0,0.0,0.0,0,0,0,323.07,3.32,347.47,3.67,348.69,3.26,353.66,9.0,50.929393,77.728418,225.98763,15.693137
5.8,73,1034.1,0.0,0.0,0.0,0,0,0,0.0,10.0,210.26,10.01,232.31,10.74,219.56,8.64,80.407058,98.211502,112.48042,14.002451
5.81,73,1034.6,0.0,0.0,0.0,0,0,0,0.0,9.66,206.57,11.2,225.0,11.3,217.23,8.28,69.277243,89.884355,119.8945,508.58194
6.26,70,1034.2,0.0,0.0,0.0,0,0,0,14.24,9.69,201.8,12.48,213.23,12.24,208.07,9.36,55.727621,80.858105,130.22964,1502.9956
8.73,61,1033.7,0.0,0.0,0.0,0,0,0,142.4,8.77,199.18,14.0,197.97,10.59,197.82,8.28,42.376545,73.033465,141.94937,2150.4091
12.35,48,1033.1,0.0,0.0,0.0,0,0,0,279.46,8.65,196.93,8.91,194.04,8.12,192.8,6.48,29.989187,67.13423,155.28298,2399.8932
14.78,41,1031.6,0.0,0.0,0.0,0,0,0,383.59,7.56,180.0,8.31,175.03,7.93,177.4,5.76,20.623374,63.756629,170.04703,2462.948
16.0,41,1029.7,0.0,0.0,0.0,0,0,0,439.66,5.77,356.42,5.76,360.0,5.4,360.0,3.96,19.149968,63.320518,185.49864,2346.4103
16.51,40,1029.5,0.0,0.0,0.0,0,0,0,448.56,7.63,19.29,7.75,21.8,7.42,22.83,7.56,26.809386,65.88566,200.55755,1980.9733
16.44,40,1028.9,0.0,0.0,0.0,0,0,0,405.84,8.4,30.96,8.79,34.99,8.59,33.02,8.64,38.646857,71.119371,214.34119,491.60306
15.88,41,1028.6,0.0,0.0,0.0,0,0,0,316.84,8.89,31.76,9.29,35.54,8.79,34.99,8.28,50.919701,77.902954,225.76544,32.888668
4.63,72,1029.8,0.0,0.0,2.7,9,0,0,0.0,8.4,189.87,1.61,26.57,12.92,192.88,2.16,80.268085,98.188311,112.66632,13.282292
4.26,73,1029.8,0.0,0.0,0.0,0,0,0,0.0,8.56,194.62,2.04,135.0,12.52,198.43,3.6,69.382817,90.042858,119.91594,516.58973
4.55,72,1030.4,0.0,0.0,0.0,0,0,0,13.35,8.76,189.46,7.07,165.26,11.87,194.04,7.56,55.843238,81.013617,130.23288,1506.1077
7.09,63,1029.9,0.0,0.0,0.0,0,0,0,140.62,7.93,182.6,14.06,166.68,5.15,192.09,10.44,42.508003,73.188808,141.9284,2148.7621
11.07,52,1028.7,0.0,0.0,0.0,0,0,0,277.68,10.39,165.96,13.45,164.48,10.93,162.76,7.56,30.13742,67.283417,155.2312,2449.0381
13.12,44,1027.8,0.0,0.0,0.0,0,0,0,382.7,12.31,164.74,14.49,165.62,12.66,165.17,9.36,20.774909,63.892544,169.96063,2531.2419
14.0,42,1027.0,0.0,0.0,0.0,0,0,0,444.11,12.76,163.61,14.49,165.62,13.1,164.05,12.6,19.240133,63.435902,185.38072,2383.8486
14.46,40,1026.8,0.0,0.0,0.0,0,0,0,453.01,14.71,158.46,16.85,160.02,15.72,159.9,12.6,26.815692,65.975836,200.4179,2017.3037
14.13,42,1026.6,0.0,0.0,0.0,0,0,0,410.29,17.76,162.3,20.97,164.05,18.79,163.3,16.56,38.605901,71.183708,214.19086,566.18793
